"Date","Open","High","Low","Close","Adj Close","Volume"
"2012-05-15","300.719116","305.512939","299.924286","303.580505","303.580505",4231500
"2012-05-16","306.983368","313.014130","305.979889","312.432922","312.432922",9732900
"2012-05-17","314.867096","316.864105","308.607819","309.511932","309.511932",6751200
"2012-05-18","310.530304","314.166656","296.422058","298.260101","298.260101",12024600
"2012-05-21","298.314758","305.855713","298.061401","305.070801","305.070801",6190800
"2012-05-22","304.737976","304.921783","296.074310","298.458801","298.458801",6143400
"2012-05-23","298.881073","302.830383","296.630707","302.760834","302.760834",6397400
"2012-05-24","302.611816","303.982880","297.500061","299.879578","299.879578",3807000
"2012-05-25","298.558167","298.920807","292.239258","293.853760","293.853760",7210200
"2012-05-29","295.979950","297.629211","292.259125","295.249695","295.249695",5245300
"2012-05-30","292.179657","294.037567","289.879608","292.214417","292.214417",3838100
"2012-05-31","292.457855","293.093719","287.629242","288.553253","288.553253",5975200
"2012-06-01","284.047546","284.474762","282.338654","283.645172","283.645172",6155600
"2012-06-04","283.267609","288.369446","283.163300","287.425568","287.425568",4896900
"2012-06-05","285.865723","287.197052","281.404724","283.362000","283.362000",4710100
"2012-06-06","286.377380","289.104645","284.951660","288.409180","288.409180",4218800
"2012-06-07","291.901459","292.045532","286.759918","287.246735","287.246735",3539800
"2012-06-08","286.064423","288.622772","285.433533","288.349579","288.349579",2839100
"2012-06-11","290.217407","290.768829","281.514008","282.413177","282.413177",5356800
"2012-06-12","283.044067","283.307373","277.485229","280.724152","280.724152",6490300
"2012-06-13","279.045074","281.668030","277.534912","278.732117","278.732117",3933800
"2012-06-14","278.836426","280.709259","276.461884","277.718719","277.718719",4720100
"2012-06-15","278.359528","280.436035","276.745026","280.431061","280.431061",6041300
"2012-06-18","279.492188","285.249725","277.818054","283.580566","283.580566",5026200
"2012-06-19","284.941742","290.252197","284.708252","288.886078","288.886078",4179300
"2012-06-20","288.031647","288.126007","284.901978","286.889069","286.889069",4723700
"2012-06-21","288.046539","288.046539","280.043579","280.778809","280.778809",4048700
