Date,Open,High,Low,Close,Adj Close,Volume
2011-06-14,163.869995,164.570007,163.649994,164.119995,136.313263,7050000
2011-06-15,162.750000,163.410004,161.520004,162.330002,134.826569,5225600
2011-06-16,162.059998,163.630005,161.779999,162.669998,135.108948,4861100
2011-06-17,164.240005,165.100006,163.580002,164.440002,136.579071,7149700
2011-06-20,163.699997,165.610001,163.589996,165.020004,137.060760,3956100
2011-06-21,165.199997,166.750000,164.000000,166.220001,138.057480,5387300
2011-06-22,165.589996,166.809998,165.100006,165.679993,137.608917,3960500
2011-06-23,164.059998,166.729996,163.800003,166.119995,137.974426,5271500
2011-06-24,165.850006,165.940002,164.570007,165.070007,137.102341,4402600
2011-06-27,165.740005,168.240005,165.210007,167.619995,139.220261,4446700
2011-06-28,168.330002,170.699997,168.009995,170.009995,141.205338,4850000
2011-06-29,170.610001,170.860001,169.820007,170.539993,141.645508,3817100
2011-06-30,171.110001,172.449997,170.750000,171.550003,142.484467,5105200
2011-07-01,171.610001,174.649994,171.490005,174.539993,144.967804,5181700
2011-07-05,173.520004,175.429993,173.520004,175.429993,145.707047,4586500
2011-07-06,175.190002,177.770004,175.089996,177.710007,147.600723,5885900
2011-07-07,176.779999,177.270004,176.119995,176.479996,146.579117,5905600
2011-07-08,175.490005,176.490005,175.009995,176.490005,146.587433,4399900
2011-07-11,174.899994,176.149994,174.610001,174.990005,145.341614,4766500
2011-07-12,174.929993,175.369995,173.889999,174.050003,144.560852,5036800
2011-07-13,174.899994,176.320007,174.000000,174.320007,144.785110,4074800
2011-07-14,174.399994,176.100006,173.839996,174.229996,144.710327,4613100
2011-07-15,175.080002,175.940002,174.070007,175.539993,145.798386,5347100
2011-07-18,174.729996,176.460007,173.580002,175.279999,145.582443,8879700
2011-07-19,178.740005,185.210007,178.649994,185.210007,153.829987,13245600
2011-07-20,183.839996,184.419998,183.000000,183.649994,152.534348,5901100
2011-07-21,183.589996,185.500000,182.899994,184.899994,153.572556,4958400
2011-07-22,184.639999,185.630005,184.259995,185.179993,153.805084,4516100
2011-07-25,183.889999,184.960007,183.279999,183.699997,152.575851,4987000
2011-07-26,182.940002,184.050003,182.649994,182.929993,151.936295,4356200
2011-07-27,182.009995,182.910004,180.929993,181.350006,150.624008,5806800
2011-07-28,181.059998,183.270004,180.880005,181.800003,150.997787,4478800
2011-07-29,180.259995,183.429993,179.729996,181.850006,151.039322,6665600
2011-08-01,182.600006,183.690002,178.500000,180.750000,150.125687,5842700
2011-08-02,179.949997,182.289993,177.860001,178.050003,147.883087,5770400
2011-08-03,177.669998,179.229996,175.410004,178.830002,148.530991,6722000
2011-08-04,176.500000,177.919998,171.179993,171.479996,142.426315,11022300
2011-08-05,172.100006,174.220001,166.520004,172.979996,143.672165,11871800
2011-08-08,168.830002,172.610001,166.000000,166.220001,138.658691,15804900
2011-08-09,167.460007,171.050003,162.000000,170.610001,142.320770,12517600
2011-08-10,168.179993,169.229996,161.850006,162.539993,135.588852,13993600
2011-08-11,164.100006,168.770004,162.940002,166.729996,139.084137,9175600
2011-08-12,168.500000,169.380005,165.830002,168.199997,140.310349,5187000
2011-08-15,171.320007,174.000000,170.389999,172.990005,144.306061,7645400
2011-08-16,172.190002,172.190002,169.000000,171.240005,142.846268,5585400
2011-08-17,171.570007,172.990005,169.889999,171.479996,143.046463,5129700
2011-08-18,166.320007,166.460007,160.160004,163.830002,136.664963,15082600
2011-08-19,162.169998,163.940002,157.130005,157.539993,131.417892,14068600
2011-08-22,161.350006,161.679993,157.619995,158.979996,132.619125,7249100
2011-08-23,160.649994,164.589996,159.529999,164.320007,137.073700,6923300
2011-08-24,164.130005,166.830002,163.350006,166.759995,139.109131,6427000
